,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
94,1.5666667,5.5549569005618995,13.437667536022841,-8.808918398708865,-0.04430555370060519,-0.01136404536455225,-0.0611603178671457,-22.17595411291165,-10.938594697159836,4.207003231870637,-6.217625268428903,-1.3268211006860993,6.2408615848442945,0.0,-18.81248773810282,-10.810809980221075,-20.917798037828323,17.9695831895859,68.11556387109064,87.67720517608001,0.0,-12.916256059302393,3.6883531171929116,3.597559660316689,0.29392747409396947,-3.1361144151414004,-3.0603279683146476,-8.992289637675437,17.299635036604958,-0.29020019235154426,3.977503572696315,3.775530112258997,-2.988716349305134e-18,1.3059388100822893
95,1.5833333,17.405658788163283,12.866967505777312,-31.93899557747492,-0.027366548430045354,-0.015393481937166602,-0.06841678161687692,-7.219812735699813,-9.243321166559939,29.546172993021997,-4.946764446458713,-27.398519582501212,-52.25706483179092,0.0,-22.565441174884974,-22.400427241780488,-36.1522391644916,18.51955139517691,77.31795835538054,104.36607423646299,0.0,1.6500955288415322,6.431181162619441,12.436171855022485,-7.9117444757089945,-5.8658596848920475,-3.6115715601502303,-15.32539933436856,19.6664452866799,-9.286414978341167,6.023446642315859,2.2851332410273524,-1.6143917655024726e-17,0.949563243108885
96,1.6,22.38371741553418,7.887867354336763,-43.829191006166276,0.0036333054957014208,-0.013413297317618193,-0.05420470767559367,11.281189653290518,-4.134125941131596,48.480455678918126,-3.6165476609784672,-44.69834164844662,-93.32171788528774,0.0,-19.126928273087163,-26.04408798541731,-42.768845697570924,12.459793021369428,59.267808904249776,78.89683603753346,0.0,20.166469830441816,6.5367511144111505,17.249880665971396,-15.492689462912075,-7.314379512230549,-3.8575273312043192,-18.967917703640694,19.121327599961592,-17.774134180308018,6.348682883114525,0.45884924630487295,-2.0919607551763024e-17,0.6711816575276006
97,1.6166667,17.395335388610757,0.6665494391234212,-37.98630253017471,0.0429794183031532,-0.004124532801701032,-0.013846948239632822,22.790601425273568,1.040386863652011,48.19355112854797,-2.9930240374001444,-44.013154860614165,-95.43364410810254,0.0,-11.03787513501425,-20.716782585641752,-40.76767215203749,2.3646219000278816,20.85391737227762,27.362974091747688,0.0,33.53025272203114,2.919776565052983,16.25114574420273,-18.72793605524674,-6.115545628641234,-3.5259751121388923,-18.492524418276677,15.53827842110002,-21.30193124732621,3.958861787993193,-1.3958740225956463,3.906013213509186e-18,0.37679598697154526
98,1.6333333,5.07993471709459,-4.5303042871117265,-17.300448114677234,0.07426178729910468,0.009063477689932849,0.039672372799642745,19.54908311795873,3.669771373931594,25.507270076648197,-2.850668115728939,-25.29268323809388,-58.54626636446288,0.0,-3.071873270305942,-9.244154901674053,-31.777948844953503,-7.979651360646625,-19.947049247377922,-20.571259651629795,0.0,32.604579451895596,-2.565286364217722,10.273128107874085,-15.231548439515041,-2.5248567563501476,-2.70381793246453,-13.666903702711371,10.836871766894381,-17.08356474396976,-0.5428422934928202,-2.5923081678871682,5.976153787369358e-17,0.17325207551116895
99,1.65,-8.037257337714662,-3.958734208678438,7.649780834238397,0.08320808391189945,0.02120610567596814,0.07896111464598302,1.438537682481773,3.065755288326309,-10.83046462114408,-2.382988362996924,2.440902446580118,-3.4288921457770094,0.0,-0.04662307095546503,3.1835243352593428,-18.370699845044566,-15.296552104000863,-44.85865490060216,-41.91180017193771,0.0,15.299579694771783,-6.8866252901229945,2.0477939945120944,-6.148755685614317,1.8301297653526523,-1.718857205566188,-5.988115858412986,7.316362101729231,-6.6725085502251495,-5.345876173839192,-2.6300898557546804,9.553040010471298e-17,0.21998455994490526
100,1.6666667,-15.374972472108063,2.564847468071506,24.756293223961148,0.0687369138392508,0.029680737177033407,0.07945911857540429,-23.17962957355522,0.4421178782138298,-45.29264995292462,-0.8388423724109886,26.908042073757557,42.572049092200714,0.0,-4.041998022562219,11.416379126441882,-3.170957849088172,-18.4870043400092,-46.375588310450425,-34.437582333003284,0.0,-9.895046877729769,-8.1204806830515,-5.257310384638936,3.7609006077585434,4.998192762369732,-0.9367275951899328,1.6411587481524346,5.93821937040751,4.135050639659962,-8.463416051973637,-1.7180444850481884,1.744674689448172e-17,0.509730842626963
101,1.6833333,-13.70850392104041,11.070500233587781,27.372714841417363,0.041492818054599034,0.03455190494079643,0.03908875858341405,-42.45830388536959,-2.1016620474169425,-65.40448421198384,1.8086247036571441,40.204136636222344,63.48539105138163,0.0,-12.602780360845289,12.615522911015322,11.696493907615968,-18.756734590356807,-30.49067937999816,-13.904237966178988,0.0,-28.438221070049046,-6.1359802579081775,-9.579976421203105,8.91789598483795,5.7512815219866145,-0.6374670566733731,6.333677206217903,6.124832648342194,8.93573339003712,-8.729268312408903,-0.7150809531332052,-2.106733881583437e-16,0.8280712594643606
102,1.7,-4.693555974302798,16.062017612646226,17.78582154330459,0.0133044408370942,0.03551403281626413,-0.01669693599438467,-48.35070468975158,-3.031826303593872,-68.49980523533378,4.460826966700505,42.231314408345085,62.53151548889335,0.0,-19.6289214616906,7.1588668486154,23.541052234694387,-17.314954648033478,-10.711349278964441,0.20446095042556856,0.0,-29.867004718665672,-1.9480981468387228,-10.816772596514426,6.831077426512571,4.127382125299821,-0.937348118590084,6.994341899594053,6.806555174330225,5.409491184878938,-6.343005818369443,-0.5076610998428113,-4.1566348929538386e-16,0.9213479872999912
103,1.7166667,6.016585575622348,14.232840052903853,4.745573987252389,-0.01040621120339976,0.030016546341616754,-0.05315295131666421,-40.1446664791006,-2.2613593113462076,-59.28506320107434,5.24504700967893,37.23364202068516,53.611000029479406,0.0,-19.1206306710292,-2.1806044968476543,27.549911777628708,-12.64195708777169,0.6000272154824331,-2.7297625071443368,0.0,-15.117932355878246,2.752409687828657,-10.311658749811938,-0.14185520372305804,1.3108131401136511,-1.6989255862737107,4.9490509430448695,7.350039622738249,-2.976747848188158,-2.723365628511412,-1.3517035438521412,-2.006549500447865e-16,0.6901129283127602
104,1.7333333,11.822457311647113,6.519488234338089,-3.0758919889760747,-0.028974732508783022,0.01598300568151908,-0.05436555686224429,-22.743532260352538,-0.8149908003009028,-42.18919419325862,2.590108610200718,27.86424148229871,45.94015859501202,0.0,-9.592927422057796,-11.645190366696303,18.495045502219988,-1.3035512770722595,-1.6858192425469847,-20.63860636641398,0.0,5.117727176187222,5.696753917788617,-9.326536786783919,-6.836276383635054,-1.1047213088211574,-2.525094890900968,2.6843651179064745,7.6118723861283835,-9.909036140780133,0.34418179056924136,-2.7219389404918557,6.966535283936274e-16,0.23604493339998545
105,1.75,9.110780246312341,-2.528826468056673,-2.627007023095578,-0.04040075830522462,-0.00312075878707756,-0.03249253050963099,-3.5101460576049943,0.23612310452876661,-18.855233984287082,-3.622082398809301,13.95618883673525,38.14349435750438,0.0,4.110639944709751,-17.28903460075192,-3.1895216693600146,16.439412479397266,-13.919699182699016,-42.291947477869854,0.0,18.493692724725562,5.001512078359609,-7.926457547248461,-9.151776025461952,-2.1232552098344457,-2.9583103575498253,1.8666845988771468,7.551874567686534,-11.015431795073734,1.8061518291569316,-3.7518468363746624,1.7358374301852033e-15,-0.23239111503883358
106,1.7666667,-0.23819263241938415,-7.334524750829364,2.795554165058347,-0.03910004406541184,-0.016871238348185904,-0.007596247662174636,9.75549453374494,0.5176124179073799,6.681949937625711,-11.416526388858589,-3.2133797704442104,25.856934441218783,0.0,13.358540261044274,-15.639696299224125,-26.565231061542228,31.346998851501073,-26.959637285774125,-54.37202891728073,0.0,17.972497291136875,1.0916537599740892,-5.2784721596453235,-6.221719145009437,-1.9309246430148623,-2.787119548940359,2.5559312093234685,7.130542962791332,-6.154680180955267,1.8936838345651466,-3.835644001803272,1.3007975502083518e-15,-0.5096141987927184
107,1.7833333,-9.848311785856202,-4.475940656188657,7.216368054154892,-0.020183063203502424,-0.014017704614274807,0.015569391738186363,11.233483887641638,0.302611068552817,24.326234352419824,-17.03018649283621,-17.88610827194458,10.692134023193466,0.0,11.24583194240256,-5.335095052148031,-34.17772486098624,28.218102126300003,-32.57510837092407,-49.34315784699152,0.0,3.737831619965439,-2.6698379920410353,-0.8489627487379605,0.23876335437934215,-1.5061867939718907,-2.1861133211047656,4.0027281490410305,6.534892311770522,1.931965040999771,1.6621927133363004,-2.8959979936779745,-2.0929338643263455e-15,-0.44597508480804393
108,1.8,-13.256839454514324,5.01630406529849,6.723298954025209,0.013975631147452388,0.007030604537120528,0.043291206003155024,0.7502492881533716,0.028846286702327084,23.487041074219533,-16.604437280093755,-22.915304170324234,-0.6682731409983882,0.0,-2.4960865776081036,10.972444275203983,-14.780661637480573,-1.4457861417409523,-28.42062380326316,-30.557777501618112,0.0,-17.911456446524568,-2.5279414510939393,4.680265405405004,7.485085238238346,-1.5253166344706381,-1.566375719899998,5.604844243003392,6.239161861679369,9.948914469179018,1.8763544903137739,-1.2519157296393097,-6.978992431498948e-15,0.010569373479484376
109,1.8166667,-8.721677275635978,15.66444171175992,2.0477835073288064,0.05105532793073205,0.0329669855743552,0.06979489647156337,-14.40153957322524,-0.07274036514215015,3.2804637131441217,-8.8234349365131,-15.848567118365414,-4.34702717501595,0.0,-20.472802615628755,26.748427708629883,25.522491898257265,-47.39099732265093,-17.60529565051722,-10.125207985494255,0.0,-36.35800288871614,1.70497856597613,9.352479402121652,12.486069995315301,-1.593198455536163,-1.3214146800189597,6.861460650078387,6.678632664085984,14.958698167109786,2.1957123557363167,0.5837637709656516,-7.019267360280695e-15,0.7372373720497295
110,1.8333333,-0.4693677911496499,20.392616243589085,-2.538862465193306,0.0734262322285004,0.04303665110249448,0.07156430301361388,-22.809385150802594,-0.03435984181651826,-23.495212580537526,3.4712786728618896,-1.793865534602288,-4.251894720994921,0.0,-31.515771323734736,34.761505954757475,64.89292895260682,-82.83017712665374,-4.134009796653498,0.6956418740033277,0.0,-40.26753151929617,5.51685583148889,10.73538897214708,12.466887483049872,-0.6062185972406724,-1.7096852083711167,6.888742171463207,7.881024752791251,14.520373169580727,1.431763441452187,1.966570348427541,5.2587717426435854e-15,1.3968318199264984
111,1.85,4.942577092051498,14.967293456816604,-3.2543010402543597,0.06899658892062482,0.02497860716871389,0.031084478705258295,-16.226485900182915,-0.0070600249107830495,-37.34689598264681,14.583957771200591,9.155254004661773,-9.965769306323146,0.0,-27.59637293254672,31.362227899564765,80.44274932909993,-82.74727455337258,10.346604429672889,0.9388776168277093,0.0,-23.875585099621027,3.261946567990833,7.44628492029082,6.305758541101227,2.0562870011472727,-2.8564806889978978,4.698424227061094,9.456673714361429,7.67953590493223,-1.2510855571981656,2.2190751021207356,2.7015549887692206e-14,1.565923379519835
112,1.8666667,4.161731559597815,1.165094609232574,-0.5927194391293967,0.041547431002761495,-0.01434507999051612,-0.039076438483144404,4.410538282648113,-0.08810424807971841,-25.27103297522449,19.65906813394251,8.092195362650376,-29.899013264037517,0.0,-9.475982204073434,18.559478662389036,64.37107035575372,-43.538629228065744,25.276677421022516,-0.2586158406168848,0.0,7.809444939470696,-6.588597547557279,0.6562397471002805,-4.123047327731082,5.666801107398414,-4.670657102952301,0.22096678753777577,10.870948657031903,-3.706133413003738,-5.239598544068229,0.9780983127335947,3.4356715601103013e-14,1.0198380538329164
113,1.8833333,-0.43085581099396486,-13.944673683096163,0.8789740275443225,0.010168071849528058,-0.05340890682631337,-0.10182825545530425,28.905731059353595,-0.21680603240883062,9.196303276901698,17.845833146878416,-6.247356836421206,-63.498393127653536,0.0,13.253259383683387,2.4764687446843343,28.745075087245723,13.54958791846155,38.07592958734746,6.378015018893417,0.0,40.47072642277234,-19.4135274201175,-5.991792295425604,-14.50579778665414,8.448297736378398,-6.6662132975069746,-5.140658432663079,11.625722110733783,-15.287280198980445,-8.569694098325076,-1.4094994828530734,-7.683832908316122e-15,-0.04813797303067849
114,1.9,-3.488148210015205,-22.592963022120394,-2.7710013055069664,-0.006016167610066931,-0.07148280908458873,-0.12409434938031745,44.168897216616635,-0.18775555000619068,47.04367910530024,12.24644892692126,-25.281253927371004,-97.51336778888506,0.0,28.52051256297563,-10.147730970973805,-4.055538590466974,57.76930739527926,44.08037638701133,21.104292784096373,0.0,59.03775821851235,-27.542439904378273,-8.807575108879165,-20.572383363981903,8.768644501105136,-8.007953321403969,-9.187308357503568,11.282415154001812,-22.551227411386908,-9.257959514975019,-3.920753579804102,-1.0038558862405813e-13,-1.107028384365721
115,1.9166667,-2.091335782620126,-21.549687379500124,-10.006666204721085,-0.0055014038112378046,-0.061968625949828465,-0.09868834043074229,42.78515033220718,0.19305793672355112,66.79248382269013,6.77629210235205,-36.08519320375337,-111.8071419700762,0.0,30.069817583996105,-14.851348613421138,-17.22584009051986,69.25103230384363,40.226066668848134,35.9356004061319,0.0,56.95925315209793,-25.866787804650393,-7.0756083466699105,-20.46055761480975,6.235032146701943,-7.998946367330564,-10.260968158741402,9.610620241824959,-23.231575164972785,-6.751525622637448,-5.473137413195793,-1.5763157189170684e-13,-1.6436609710253995
116,1.9333333,1.4898505958645307,-13.874835610166404,-14.222797821852744,-0.0053235107721925235,-0.03409869289954331,-0.04403745460353912,27.440167736468712,0.8800480766418629,59.81175994541806,2.881630364554603,-31.469877513047695,-93.36948445447945,0.0,21.089733569607695,-10.853493119401422,-10.072822341451985,49.147502694553154,28.237851840478026,42.76430445314456,0.0,39.015383993500926,-15.413256868953958,-3.6903037502647695,-15.236764597109515,1.9293028498795537,-6.656313636433095,-8.154944747069639,6.8856125774310915,-17.975569933731983,-2.3103220524584698,-5.645342643220481,-2.4302023824378566e-14,-1.5010660686446586
117,1.95,2.370429493036296,-5.838767580839356,-9.707117838140395,-0.02224801437652813,-0.004100940807553865,0.010560783985531725,7.87715030148507,1.5027469402167595,34.74073027243601,-0.8632494279741314,-15.55258871759082,-47.38855846485844,0.0,10.386727998293448,-1.2961038871898434,3.800901691783552,15.252435753560704,13.679848580612848,39.33610222095473,0.0,16.342832760962054,-2.2544362728561067,-2.5128413212190597,-7.730638522247388,-2.2509250219289703,-4.738260603201757,-4.090964795735219,3.9143528882522993,-9.350803371059854,1.8776564816632315,-4.843718687478924,3.5553754733251657e-13,-0.9247785827018128
118,1.9666667,-1.7517275662427867,-1.9395016636486038,2.4825993221773244,-0.05371602337450828,0.015782458354516114,0.04185144955682166,-6.437674816279349,1.605841824297589,8.02640392478996,-6.153251199210423,0.4537617550515618,5.069951611945713,0.0,4.9342134269179585,8.066876464919124,8.652605140646276,-11.12880790497875,2.057541638181138,28.711991279164515,0.0,-1.3240416751966362,7.06480691390083,-4.885859278084734,-0.8779298246107398,-4.681342719533576,-3.120625850109608,0.016909075606338586,1.5766288070424113,-0.40297427590561896,4.089868578817438,-3.804035527643723,6.884887340258235e-13,-0.3216957086601662
